fecha,ubicacion,departamento,cultivo,latitud,longitud,altitud_m,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,pH_suelo,humedad_suelo_pct
2018-04-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.81,34.01,21.82,70.55,0.0,14.73,2.44,5.35,50.55
2018-04-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.04,32.77,21.21,70.35,2.91,17.29,1.7,6.3,45.26
2018-04-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.06,31.96,20.16,72.83,3.73,16.29,1.1,5.76,34.5
2018-04-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.45,35.84,22.53,76.28,22.78,20.72,2.11,5.66,54.89
2018-04-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.71,31.52,21.28,78.24,0.0,17.52,2.36,6.31,42.84
2018-04-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.18,33.44,22.46,67.42,6.17,21.84,2.2,5.86,54.57
2018-04-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.14,33.22,20.28,74.94,3.56,18.73,2.11,5.79,40.59
2018-04-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.22,32.02,22.26,74.51,0.0,20.52,1.87,6.23,40.91
2018-04-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.36,33.1,21.71,73.83,0.0,20.97,2.02,5.48,50.58
2018-04-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.72,34.74,21.62,74.69,15.86,18.37,2.03,5.82,36.31
2018-04-19,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.68,32.83,22.21,62.75,6.6,15.07,1.76,5.98,49.29
2018-04-20,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.75,33.35,20.96,69.83,0.0,18.96,1.89,5.6,48.26
2018-04-21,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.96,50.68,21.37,72.88,7.71,19.01,,6.24,47.67
2018-04-22,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.2,31.93,20.63,75.09,0.0,19.52,1.79,5.77,50.77
2018-04-23,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.32,31.18,22.21,79.08,20.42,18.8,1.95,5.5,60.63
2018-04-24,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.37,34.4,21.38,83.58,0.0,14.17,1.55,5.26,56.59
2018-04-25,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.03,33.79,19.48,78.55,0.0,22.57,2.59,5.96,45.5
2018-04-26,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.09,35.49,21.3,73.54,0.0,20.38,2.17,5.79,53.73
2018-04-27,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.99,33.34,21.13,71.38,20.89,18.0,1.66,5.82,38.7
2018-04-28,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.32,34.49,21.55,77.14,8.72,19.51,2.27,5.01,48.28
2018-04-29,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.41,32.57,20.47,75.22,3.13,18.54,1.95,6.27,55.4
2018-04-30,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.23,29.77,21.62,72.53,0.0,16.3,1.6,6.11,40.59
2018-05-01,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.39,31.96,20.63,76.85,0.0,16.09,1.88,5.4,47.0
2018-05-02,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.52,30.11,23.42,83.48,13.12,16.15,1.66,5.53,46.26
2018-05-03,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.33,33.33,20.97,89.13,0.0,17.26,1.97,5.69,32.34
2018-05-04,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.75,32.94,24.38,79.39,14.86,20.08,2.25,4.52,54.12
2018-05-05,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.12,32.78,20.14,77.77,3.54,14.75,1.42,5.46,49.88
2018-05-06,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.93,31.24,20.0,75.01,3.23,19.89,2.23,6.32,46.37
2018-05-07,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.95,33.67,20.82,81.26,3.61,19.06,1.65,5.46,40.78
2018-05-08,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.29,31.46,20.57,67.61,0.0,17.34,1.31,5.48,37.89
2018-05-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.42,31.08,20.9,66.66,8.38,19.09,1.21,5.09,46.03
2018-05-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,24.84,29.74,21.02,81.1,0.0,13.35,2.33,6.14,46.32
2018-05-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.5,31.36,20.54,77.86,18.86,15.19,1.45,5.44,62.55
2018-05-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.72,33.83,20.73,73.97,0.0,16.62,1.47,5.65,43.67
2018-05-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.83,30.93,21.73,81.42,2.48,18.4,1.98,5.47,37.91
2018-05-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.99,29.83,21.14,66.36,52.33,14.88,1.44,5.82,64.92
2018-05-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.18,34.22,22.25,71.69,9.62,18.1,,5.93,45.13
2018-05-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.74,32.43,19.59,70.89,0.0,17.53,1.98,5.6,40.06
2018-05-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.43,31.54,21.44,77.59,0.0,19.76,2.13,6.12,
2018-05-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.02,31.66,21.98,82.67,1.68,19.51,0.62,,39.48
2018-05-19,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.18,33.17,21.73,79.83,23.51,14.19,1.16,6.35,58.77
2018-05-20,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.63,31.85,21.63,76.14,3.11,13.67,1.4,5.1,44.1
2018-05-21,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.93,32.45,19.75,76.01,10.25,,1.92,5.21,53.05
2018-05-22,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.45,32.38,20.79,79.0,26.71,16.93,1.63,5.07,47.29
2018-05-23,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.19,31.53,20.15,77.59,0.0,19.3,1.28,5.94,45.95
2018-05-24,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.98,32.87,21.28,78.82,14.29,17.79,2.48,5.67,53.15
2018-05-25,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.39,32.0,21.56,74.24,0.0,19.88,2.37,5.9,40.07
2018-05-26,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.67,33.05,19.81,76.91,0.0,19.08,2.13,5.2,47.03
2018-05-27,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.98,31.59,21.91,79.72,33.1,19.56,1.82,5.91,66.91
2018-05-28,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.04,33.15,20.7,70.26,5.26,15.97,2.1,5.14,46.01
2018-05-29,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.34,32.66,19.65,84.84,0.0,17.85,1.36,5.67,40.24
2018-05-30,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.7,33.05,20.55,81.75,7.05,20.48,1.34,5.99,53.88
2018-05-31,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.83,30.49,20.56,79.88,0.0,20.96,1.88,5.7,53.02
2018-06-01,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.25,32.08,19.17,73.94,0.0,19.93,1.57,5.66,45.62
2018-06-02,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.98,33.69,21.48,69.37,0.0,15.13,1.86,5.83,52.23
2018-06-03,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.75,31.49,19.89,74.41,0.0,18.92,1.63,5.11,48.6
2018-06-04,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.81,30.67,19.74,69.12,2.45,17.51,1.97,5.81,46.08
2018-06-05,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.06,33.83,20.61,61.72,2.08,18.68,2.56,5.49,47.68
2018-06-06,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.84,33.7,20.56,74.45,0.0,19.3,1.6,6.81,43.71
2018-06-07,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.37,32.38,19.53,73.21,0.0,23.25,2.15,5.9,52.53
2018-06-08,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.41,33.27,18.88,71.76,0.0,18.56,2.04,5.36,40.75
2018-06-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.24,33.06,21.04,69.01,0.0,16.77,1.82,6.98,46.38
2018-06-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,24.96,33.44,22.43,69.29,2.18,19.46,1.12,5.61,52.82
2018-06-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.0,33.85,20.23,71.73,0.0,16.88,2.04,5.67,
2018-06-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.24,30.43,20.24,73.35,0.0,17.78,2.22,5.25,39.65
2018-06-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.86,30.32,19.98,74.78,0.0,18.18,1.78,6.14,40.88
2018-06-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.83,34.95,20.58,82.06,0.0,,2.26,6.47,44.49
2018-06-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.41,33.6,18.38,75.49,0.0,17.13,1.57,5.46,46.08
2018-06-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.13,33.2,19.15,71.28,0.0,19.74,1.69,6.28,34.67
2018-06-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.66,33.22,20.76,71.35,0.0,16.53,1.86,5.17,50.78
2018-06-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.76,31.69,22.1,77.04,0.75,19.14,2.05,5.52,50.91
2018-06-19,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.16,31.71,21.43,79.31,0.0,20.03,1.31,4.97,37.72
2018-06-20,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.55,32.82,21.12,67.87,2.96,14.61,1.46,5.59,49.31
2018-06-21,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.07,30.12,22.86,76.78,6.09,21.02,1.42,5.49,53.8
2018-06-22,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.61,32.78,19.67,61.12,15.88,17.47,2.3,5.23,42.86
2018-06-23,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.64,32.79,20.96,69.32,0.0,18.45,2.25,5.65,40.7
2018-06-24,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.55,32.72,20.79,71.74,0.0,17.61,1.57,5.49,37.74
2018-06-25,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.79,33.01,21.66,77.65,0.0,16.96,2.02,6.56,
2018-06-26,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.82,31.82,21.95,75.14,0.0,19.58,1.7,5.44,44.76
2018-06-27,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.24,32.27,20.32,80.56,0.0,15.45,2.27,5.88,44.89
2018-06-28,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.33,32.17,21.05,77.63,0.0,19.07,1.88,5.24,43.49
2018-06-29,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,24.49,32.03,20.1,88.88,0.0,19.45,1.75,6.03,35.88
2018-06-30,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.22,31.98,21.16,81.05,0.0,18.77,2.19,,
2018-07-01,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.62,31.85,20.22,74.64,0.0,18.38,1.94,5.02,46.73
2018-07-02,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.09,35.01,20.48,70.4,0.0,18.66,1.9,5.65,33.86
2018-07-03,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.08,35.11,18.62,73.83,8.47,19.4,2.21,5.6,52.89
2018-07-04,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.23,33.0,21.25,79.6,0.0,18.71,2.81,5.89,
2018-07-05,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.23,32.41,20.66,71.76,0.0,20.33,1.75,5.21,48.29
2018-07-06,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.38,31.73,20.51,68.92,0.0,19.22,2.61,6.11,41.97
2018-07-07,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.36,32.67,21.09,68.49,0.0,19.8,3.22,5.52,43.22
2018-07-08,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.09,34.86,21.81,69.82,0.0,19.12,2.28,5.79,46.45
2018-07-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.87,33.37,21.25,65.24,0.0,20.47,1.97,5.96,51.86
2018-07-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.37,33.17,19.87,79.29,0.0,16.28,2.38,4.97,36.06
2018-07-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.57,33.48,20.52,74.64,10.01,22.1,2.73,5.15,50.35
2018-07-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.36,34.97,20.9,67.56,0.0,18.73,1.64,6.83,47.84
2018-07-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.78,34.76,19.9,77.5,3.41,20.13,1.94,5.47,41.58
2018-07-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.76,35.2,21.33,68.44,0.0,19.86,2.55,5.72,56.97
2018-07-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.95,33.82,19.99,67.96,0.0,19.18,,5.06,38.14
2018-07-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.57,32.8,20.79,63.05,1.57,20.73,2.19,6.04,36.61
2018-07-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.88,32.94,22.46,65.54,0.0,18.96,2.29,5.86,32.35
2018-07-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.36,33.63,20.26,73.08,0.0,21.87,2.45,5.74,33.85
2018-07-19,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.79,33.46,19.54,69.18,1.76,17.22,2.51,5.7,58.17
2018-07-20,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.71,33.01,23.09,72.58,3.52,19.13,2.18,5.15,48.42
2018-07-21,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.97,33.49,19.41,72.7,0.0,15.24,1.86,5.67,50.19
2018-07-22,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.24,33.0,23.42,72.6,0.0,19.36,,5.12,37.26
2018-07-23,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.45,33.33,19.75,64.35,0.0,17.9,1.97,5.85,42.61
2018-07-24,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.48,33.92,21.17,76.89,1.47,18.79,2.83,6.24,47.94
2018-07-25,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.05,34.04,21.94,73.76,0.0,17.72,1.88,5.22,40.87
2018-07-26,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.01,34.39,21.58,76.44,0.0,19.65,1.87,6.41,45.91
2018-07-27,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.29,33.33,21.09,71.77,0.0,17.35,,5.38,39.5
2018-07-28,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.08,34.25,22.64,68.49,0.0,16.56,2.34,5.64,44.36
2018-07-29,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.75,33.23,22.1,71.05,0.0,20.02,1.75,6.04,46.77
2018-07-30,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.38,32.41,20.37,77.23,0.68,20.06,2.41,5.55,33.72
2018-07-31,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.76,33.54,19.81,68.5,0.0,18.25,2.18,5.33,49.7
2018-08-01,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.86,33.25,19.75,76.68,0.0,17.86,2.36,5.88,43.17
2018-08-02,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.23,34.05,21.16,61.23,8.73,,2.65,5.64,43.23
2018-08-03,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,29.96,33.83,20.8,62.22,0.0,20.62,1.82,5.53,48.1
2018-08-04,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.23,31.6,20.49,73.55,0.0,18.83,2.23,5.4,38.84
2018-08-05,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.55,35.93,22.63,67.99,0.0,17.68,2.51,5.85,51.57
2018-08-06,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.07,34.7,20.36,70.16,0.0,16.88,2.62,5.95,50.59
2018-08-07,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.76,32.23,21.53,72.42,0.82,19.91,3.18,5.49,43.24
2018-08-08,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.69,33.07,20.27,72.92,0.0,19.05,2.53,6.04,37.8
2018-08-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.66,33.31,21.08,69.87,0.0,21.37,2.77,5.92,44.16
2018-08-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.51,34.71,21.85,65.89,0.0,18.25,1.75,5.81,54.69
2018-08-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.11,32.86,20.38,62.57,0.0,20.3,3.38,5.21,47.92
2018-08-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.96,34.47,19.31,73.76,0.0,17.2,2.39,5.51,47.25
2018-08-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.59,34.08,18.23,70.35,0.0,21.7,2.57,,47.74
2018-08-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.0,32.1,21.66,70.75,0.0,18.29,1.92,5.4,47.51
2018-08-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,29.0,34.55,20.93,64.69,0.0,20.44,2.42,,48.82
2018-08-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.27,35.67,22.18,80.58,0.0,20.88,2.3,5.81,38.2
2018-08-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.52,35.09,20.85,67.17,0.0,20.48,2.69,5.65,41.55
2018-08-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.35,35.04,21.78,65.58,0.0,19.25,2.16,6.11,48.01
2018-08-19,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.96,34.47,20.32,71.01,3.46,16.7,2.21,5.54,40.29
2018-08-20,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.65,34.2,19.98,69.64,0.0,19.06,2.32,5.69,48.1
2018-08-21,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.64,33.18,21.25,62.31,0.0,18.23,2.84,6.15,46.91
2018-08-22,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.99,33.97,18.91,59.62,0.0,20.22,2.47,5.36,33.71
2018-08-23,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.41,35.48,19.56,66.19,0.0,19.04,2.37,6.39,37.15
2018-08-24,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.0,36.04,20.73,69.99,0.0,19.91,2.42,5.07,41.72
2018-08-25,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.02,33.49,21.13,65.43,0.0,19.58,3.17,5.37,41.68
2018-08-26,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.69,34.74,22.4,63.7,0.0,18.12,2.71,5.61,39.31
2018-08-27,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.93,36.22,21.04,73.95,0.0,16.8,2.29,6.19,44.04
2018-08-28,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.43,33.85,21.86,72.34,0.0,19.4,3.08,5.06,47.82
2018-08-29,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.72,33.1,19.95,67.36,2.67,20.49,2.71,5.91,44.74
2018-08-30,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.0,34.88,18.9,75.4,0.0,22.34,2.22,5.39,56.23
2018-08-31,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.03,35.14,19.93,73.42,0.0,17.69,2.47,5.1,42.23
2018-09-01,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.98,34.75,20.37,74.46,0.0,17.41,1.96,6.49,39.69
2018-09-02,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.37,34.71,22.1,65.72,0.0,15.94,2.31,6.03,43.09
2018-09-03,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.31,31.37,21.05,64.61,0.0,17.8,2.61,4.7,49.16
2018-09-04,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.16,33.83,22.23,73.6,0.0,18.56,2.33,4.88,48.2
2018-09-05,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.69,34.51,20.68,73.52,5.3,19.61,1.94,6.75,36.92
2018-09-06,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.22,33.02,21.18,74.56,0.0,20.53,2.19,4.95,38.63
2018-09-07,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.96,32.19,19.8,68.62,0.0,19.02,1.36,5.15,45.55
2018-09-08,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.21,34.9,21.12,69.75,8.43,17.7,2.0,6.15,51.44
2018-09-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.66,34.8,19.88,74.91,0.0,21.76,2.88,5.99,43.16
2018-09-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.56,34.87,22.3,73.51,0.0,16.86,2.23,6.01,54.86
2018-09-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.92,31.92,21.5,67.97,2.78,20.65,2.8,5.28,46.01
2018-09-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.61,35.84,19.9,72.57,6.01,19.06,2.35,6.21,41.38
2018-09-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.73,34.97,19.07,66.3,0.0,19.92,2.12,5.3,46.46
2018-09-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.29,33.67,21.19,72.95,0.0,17.24,2.76,4.72,40.92
2018-09-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.7,33.83,20.31,72.87,0.0,19.59,2.03,4.99,41.66
2018-09-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.54,34.18,23.74,82.35,0.0,21.2,2.63,5.37,43.78
2018-09-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.35,34.15,21.45,71.67,13.45,17.86,2.6,6.01,49.0
2018-09-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.17,33.21,20.23,65.66,6.6,17.24,1.77,5.32,41.95
2018-09-19,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.77,32.71,20.59,59.42,0.0,17.07,2.55,5.79,43.82
2018-09-20,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.55,33.9,21.85,67.64,0.0,19.31,2.36,5.86,33.77
2018-09-21,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.02,32.67,19.58,79.21,0.0,16.14,2.48,5.54,44.28
2018-09-22,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.13,35.77,21.34,68.62,3.29,15.8,2.23,6.07,47.19
2018-09-23,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.42,33.91,20.68,70.35,0.0,18.84,1.53,,41.25
2018-09-24,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.5,36.06,18.79,67.66,7.83,17.43,2.26,6.67,46.24
2018-09-25,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.85,32.02,20.48,61.13,0.0,21.05,1.71,5.94,44.54
2018-09-26,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.22,35.92,21.47,66.89,4.81,22.36,2.38,5.19,36.96
2018-09-27,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.19,33.9,22.12,70.28,0.0,20.88,1.93,5.55,
2018-09-28,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.46,35.0,21.54,74.21,0.0,21.47,2.67,5.18,42.26
2018-09-29,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.15,33.66,19.46,73.86,0.0,18.22,2.51,5.26,39.24
2018-09-30,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.99,32.45,20.29,65.32,15.69,15.9,2.94,5.96,54.74
2018-10-01,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,28.83,31.9,21.65,82.05,7.65,20.45,1.43,5.2,41.65
2018-10-02,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.12,49.62,21.91,67.73,0.0,17.28,1.89,,43.93
2018-10-03,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.26,32.51,20.99,93.13,13.25,21.62,2.14,4.9,50.77
2018-10-04,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.59,34.03,20.4,76.6,22.82,19.59,1.69,4.67,52.43
2018-10-05,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.04,32.04,20.28,76.07,0.0,18.35,1.54,4.69,43.29
2018-10-06,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.82,33.64,20.57,74.01,13.13,19.83,1.86,7.15,46.43
2018-10-07,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.44,32.33,21.56,76.58,0.0,17.28,1.84,5.24,46.12
2018-10-08,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.43,31.9,21.46,79.19,13.74,14.43,1.86,6.18,51.0
2018-10-09,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.95,32.56,19.99,85.28,0.0,17.57,1.96,5.46,46.34
2018-10-10,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.19,31.26,19.37,79.03,3.24,13.89,1.56,5.51,50.05
2018-10-11,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.11,33.49,21.77,71.85,3.93,15.84,2.4,5.33,43.15
2018-10-12,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.23,33.0,21.01,76.66,0.0,17.48,1.83,5.28,50.28
2018-10-13,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,25.02,33.07,21.43,80.35,0.0,17.46,1.31,5.78,49.33
2018-10-14,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.35,32.73,20.96,72.03,0.0,17.94,1.41,5.47,46.78
2018-10-15,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.19,31.92,21.78,78.01,8.29,18.23,1.65,5.31,41.77
2018-10-16,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,26.28,33.43,19.9,63.91,0.0,,1.74,5.31,41.56
2018-10-17,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.58,30.74,18.61,74.36,0.0,19.57,1.61,5.39,52.43
2018-10-18,Saldana_TOL,Tolima,arroz,3.93,-75.02,326,27.33,32.26,21.75,83.43,9.3,16.6,1.53,6.07,30.11
